id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer
casimedicos_231_180,CasiMedicos,dev,,PEDIATRICS,"Caso clinico: Lactante de 1 mes de vida que acude a urgencias del hospital remitido por su pediatra por ictericia. Refiere ésta desde hace 10 días y ha ido en aumento. En la analítica de sangre destaca una bilirrubina total de 7mg/dl siendo la bilirrubina indirecta de 1,5mg/dl. CORRECT ANSWER: 1",Atresia de vías biliares.,El aumento de la bilirrubina directa nos descarta de inmediato el resto de las opciones donde el aumento de bilirrubina total sería a expensas de la bilirrubina indirecta. La atresia de vías biliares es la principal indicación de trasplante hepático infantil.,,"{'1': 'Atresia de vías biliares.', '2': 'Ictericia por lactancia materna.', '3': 'Isoinmunización 0-A de aparición tardía.', '4': 'Enfermedad de Gilbert.', '5': 'Esferocitosis hereditaria.'}",1
casimedicos_87_54,CasiMedicos,dev,,CARDIOLOGY AND VASCULAR SURGERY,Caso clinico: Un paciente de 81 años consulta por un episodio de síncope. Refiere disnea de esfuerzo desde hace un año. En la auscultación cardiaca destaca un soplo sistólico 3/6 en borde esternal izquierdo que irradia a carótidas y punta. ¿Qué patología le parece más probable?,Estenosis valvular aórtica degenerativa.,"Nos están describiendo el “retrato” de una estenosis aórtica degenerativa… Paciente anciano con clínica de disnea y síncope, y soplo sistólico irradiado a carótidas y punta, todo ello típico de esta enfermedad.",,"{'1': 'Bloqueo aurículo-ventricular de tercer grado.', '2': 'Estenosis valvular aórtica degenerativa.', '3': 'Insuficiencia valvular mitral.', '4': 'Miocardiopatía hipertrófica.', '5': 'Miocardiopatía dilatada.'}",2
casimedicos_512_153,CasiMedicos,dev,,DIGESTIVE,"Caso clinico: Paciente diagnosticado de diverticulitis aguda, tratado con amoxicilina/clavulánico. Al cabo de 5 días comienza con fiebre y diarrea. Se le diagnostica de colitis por Clostridium difficile, se suspende la amoxicilina/clavulánico y se pauta metronidazol. A los 4 días no ha respondido al metronidazol, pero se encuentra clínicamente estable. CORRECT ANSWER: 1","Cambiar el metronidazol por vancomicina oral (125 mg, cuatro veces al día durante 10 días).",El tratamiento de elección de la infección por Clostridioides difficile es la vancomicina vía oral 125mg/6h durante 10 días. El metronidazol ha quedado relegado a situaciones en las que no se dispone de vancomicina.,,"{'1': 'Cambiar el metronidazol por vancomicina oral (125 mg, cuatro veces al día durante 10 días).', '2': 'Cambiar el metronidazol por piperacilina/ tazobactam (4 g de piperacilina/0,5 g de tazobactam cada 8 horas).', '3': 'Indicar una colectomía subtotal.', '4': 'Realizar una ileostomía en asa con lavado anterógrado de polietilenglicol.', '5': 'nan'}",1
casimedicos_493_107,CasiMedicos,dev,,HEMATOLOGY,"Caso clinico: Paciente de 18 años que acude a urgencias con epistaxis de varios días de evolución, sin antecedentes personales ni familiares de interés. En la exploración está afebril, se observan equimosis múltiples, no se palpa esplenomegalia. Analítica: Leucocitos 7,2 x103/μL, Hb 12,3 g/dL, Plaquetas 6,0 x103/μL. La trombocitopenia se confirma en el frotis, donde se observan plaquetas de tamaño aumentado. Estudio de coagulación y bioquímica normales. ¿Cuál considera el diagnóstico más probable?:",Trombocitopenia inmune primaria.,"Si quisieran que respondiéramos que es una PTT (respuesta 1) probablemente asociarían anemia y de seguro que en el frotis nos hablarían de esquistocitos. Por no decir, que probablemente la clínica del paciente sería mucho más que una epistaxis. Las otras dos respuestas, no tenéis que dudar con ellas. Nada orienta a eso.",,"{'1': 'Púrpura trombótica trombocitopénica.', '2': 'Coagulación intravascular diseminada.', '3': 'Trombocitopenia inducida por infección.', '4': 'Trombocitopenia inmune primaria.', '5': 'nan'}",4
casimedicos_566_149,CasiMedicos,dev,,NEPHROLOGY,"Caso clinico: Mujer de 67 años con enfermedad renal crónica secundaria a nefropatía diabética. En la actualidad presenta una creatinina de 3,2 mg/dl con filtrado glomerular estimado (CKD-EPI) 14 ml/min. ¿Cuál de las siguientes afirmaciones es cierta?:",Presenta una enfermedad renal crónica estadio 5 y debe considerarse el tratamiento renal sustitutivo.,"Un filtrado glomerular inferior a 15 ml/min se clasifica como estadio 5 (G5), indicando que la enfermedad renal se encuentra en estadio terminal y debe plantearse el inicio de terapia sustitutiva (opción 2 cierta, opción 1 falsa). En esta situación no es esperable que un buen control glucémico pueda revertir el daño renal, aunque sí podría ayudar a retrasar la progresión (opción 3 falsa). Estos pacientes suelen presentar una albuminuria estadio A3 (superior a 300 mg/24 h), pudiendo llegar al rango nefrótico (opción 4 falsa).",,"{'1': 'Presenta una enfermedad renal crónica estadio 3 y debe iniciar quelantes del fósforo.', '2': 'Presenta una enfermedad renal crónica estadio 5 y debe considerarse el tratamiento renal sustitutivo.', '3': 'Un buen control glucémico puede revertir la insuficiencia renal.', '4': 'Es poco probable que presente una proteinuria superior a 500 mg/24 h.', '5': 'nan'}",2
casimedicos_254_89,CasiMedicos,dev,,DIGESTIVE TRACT,"Caso clinico: Un chico de 17 años, deportista y sin antecedentes de interés, acude al médico por presentar ictericia conjuntival ocasionalmente. Niega ingesta de fármacos y dolor abdominal. En los análisis realizados se observan cifras de ALT, AST, GGT y FA normales, con bilirrubina total de 3,2 mg/dl y bilirrubina directa de 0,4 mg/dl. No tiene anemia y el hígado es ecográficamente normal. ¿Cuál es su diagnóstico?",Síndrome de Gilbert.,"Un aumento de la bilirrubina indirecta menor de 5 (de manera intermitente, bajo situaciones de estrés) en un chico joven sano nos debe hacer pensar en un síndrome de Gilbert. En el síndrome de Rotor, Dubin-Johnson y en la coledocolitiasis hay aumento de la bilirrubina directa. De tratarse de una hepatitis aguda debería haber una elevación de las transaminasas.",,"{'1': 'Síndrome de Rotor.', '2': 'Coledocolitiasis.', '3': 'Síndrome de Dubin-Johnson.', '4': 'Hepatitis aguda.', '5': 'Síndrome de Gilbert.'}",5
casimedicos_597_180,CasiMedicos,dev,,RHEUMATOLOGY,"Caso clinico: Mujer de 26 años diagnosticada de lupus eritematoso sistémico, en tratamiento con hidroxicloroquina, que consulta por sensación de debilidad generalizada que se ha instaurado progresivamente en los últimos 15 días. En la exploración física se aprecia palidez cutánea y en la analítica destaca Hb 7,4 gr/dL, Hcto 31%, VCM 108. ¿Cuál de las siguientes determinaciones será más útil para decidir la actuación?",Test de Coombs.,"En esta pregunta, nos plantean una paciente con lupus eritematoso sistémico que presenta una anemia hemolítica autoinmune. Para ello, la mejor opción sería solicitar unos reticulocitos, no obstante, como no se encuentra entre las opciones, deberíamos solicitar un test de Coombs, por lo que la respuesta correcta es la 2. Si bien, nos quieren confundir con un VCM 108, para que pensemos en una anemia megalobástica, el VCM no es excesivamente elevado, la instauración de la anemia en nuestra paciente ha sido rápida y no cuadraría con el LES ni la forma de presentación. Los anticuerpos antinucleares se utilizan para el diagnóstico, pero no para el seguimiento del LES.",,"{'1': 'Haptoglobina.', '2': 'Test de Coombs.', '3': 'Vitamina B12.', '4': 'Anticuerpos antinucleares.', '5': 'nan'}",2
casimedicos_571_170,CasiMedicos,dev,,NEPHROLOGY,"Caso clinico: Mujer de 75 años en tratamiento con sertralina que acude a urgencias por un cuadro confusional. No se evidencian edemas y la tensión arterial es de 130/70. En la analítica destaca Na 126 mEq/l y K 4 mEq/l, la natriuria es de 45 mEq/l y se ha descartado la ingesta de diuréticos. ¿De las siguientes cuál es la actitud más correcta?:",Indicar restricción hídrica y si no se eleva la natremia pasar a infusión lenta de suero salino.,"Nos presentan a una paciente con una hiponatremia moderada euvolémica, orientando hacia un síndrome de antidiuresis inadecuada (SIAD) secundario a la sertralina, aunque sería necesario disponer de la osmolalidad urinaria para confirmarlo. La insuficiencia suprarrenal primaria produce hiponatremia hipovolémica (opción 1 incorrecta). La diabetes insípida es la contraposición a esta patología, presentándose habitualmente con hipernatremia (opción 4 incorrecta). La duda queda entre si hay que tratar de forma agresiva con suero salino hipertónico, o ser más conservador indicando restricción hídrica. Con natremias superiores a 125 mmol/l no está indicado tratar con SSH salvo que el paciente tenga clínica neurológica grave, que no parece el caso (describen un cuadro confusional que sería una encefalopatía hiponatrémica moderada), y tampoco está indicado restablecer cuanto antes la natremia (por el riesgo de síndrome de desmielinización osmótica). Por tanto, la respuesta correcta sería la 3. Lo que no me gusta de esa respuesta es que la segunda parte (“si no se eleva la natremia pasar a infusión lenta de suero salino”) es incorrecta, ya que en ese caso habría que plantearse el uso de furosemida, tolvaptan o urea, no suero salino (y tampoco indica la tonicidad, no es lo mismo un isotónico que un hipertónico). En cualquier caso, no la veo muy susceptible de anularse.",,"{'1': 'Se trata de una enfermedad de Addison y deben administrarse corticoides de inmediato.', '2': 'Administrar suero salino hipertónico a fin de restablecer cuanto antes la natremia.', '3': 'Indicar restricción hídrica y si no se eleva la natremia pasar a infusión lenta de suero salino.', '4': 'Solicitar resonancia magnética cerebral, ya que seguramente se trata de una diabetes insípida.', '5': 'nan'}",3
casimedicos_466_91,CasiMedicos,dev,,ORTHOPEDIC SURGERY AND TRAUMATOLOGY,"Caso clinico: Niña de 11 años y 6 meses, premenárquica, con escoliosis idiopática conocida. La radiografía de raquis realizada hace 6 meses mostraba una curva tórca-lumbar izquierda de 18º (ángulo de Cobb). En la actual se observa un ángulo de Cobb de 28º, con una maduración de cresta iliaca (signo de Risser) de 2. En este momento evolutivo, ¿qué tratamiento es el más adecuado para intentar detener la progresión de la curva?:",Corsé ortopédico corrector.,"En las formas juvenil y del adolescente el tratamiento depende de los grados de deformidad: • 10 – 20°: observación seriada. • 20-50°: corsés de termoplástico (Boston, Cheneau o Milwaukee, según dónde se localice el ápex de la curva principal). • 40-50°: con Risser menor de 3 estaría indicada la artrodesis quirúrgica; con Risser mayor o igual de 3 el potencial remanente de crecimiento de la curva es escaso y se puede valorar la observación por si tendiera a progresar en la edad adulta.",,"{'1': 'Ejercicios de natación.', '2': 'Ejercicios de reeducación postural.', '3': 'Corsé ortopédico corrector.', '4': 'La intervención quirúrgica mediante artrodesis espinal.', '5': 'nan'}",3
casimedicos_175_53,CasiMedicos,dev,,PULMONOLOGY,"Caso clinico: Hombre de 71 años, camarero jubilado, no fumador, que consulta por ronquidos nocturnos. El paciente tiene un índice de masa corporal de 31,5 Kg/m2 y refiere ligera somnolencia diurna postprandial (Escala de Somnolencia de Epworth de 3) sin otros síntomas, signos o antecedentes clínicos relevantes. El índice de apnea­-hipopnea obtenido en la polisomnografía fue de 18. Con estos datos, ¿cuál es la medida a adoptar más adecuada en este paciente?",Medidas higiénico-dietéticas y control evolutivo.,"Con un Indice de Apneas-Hipopneas de menos de 30, y en ausencia de síntomas llamativos de SAOS y en ausencia de profesiones de riesgo como podría ser conductor profesional, etc, lo correcto es el control de peso y el resto de medidas higiénico-dietéticas, con seguimiento periódico.",,"{'1': 'Medidas higiénico-dietéticas y control evolutivo.', '2': 'Uvulopalatofaringoplastia.', '3': 'CPAP (Presión Positiva Continua en la Vía Aérea) nasal.', '4': 'Ventilación mecánica no invasiva.', '5': 'Oxigenoterapia nocturna.'}",1
casimedicos_91_35,CasiMedicos,dev,,GENERAL SURGERY,Caso clinico: Mujer de 26 años que presenta incontinencia fecal después de un parto prolongado e instrumental. Se practica ecografía endoanal apreciándose una sección del esfínter anal externo de 30º de amplitud. El estudio electrofisiológico demuestra una inervación normal. ¿Cuál es el tratamiento más indicado?,Esfinteroplastia quirúrgica.,"La respuesta es la 3 esfinteroplastia quirúrgica. La 1 no es eficaz, la 2 tampoco para una lesión orgánica con electromiografía normal, la 4 no es necesaria ya que la lesión es sólo del esfínter externo, la 5 no está indicada en una lesión que se puede reparar con cirugía con buenos resultados.",,"{'1': 'Tratamiento médico con normas higiénicodietéticas.', '2': 'Biofeedback esfinteriano.', '3': 'Esfinteroplastia quirúrgica.', '4': 'Reparación quirúrgica del suelo pélvico.', '5': 'Esfínter anal artificial.'}",3
